,drift_beta,102_PaulAnka_60_m.jpg,10638_LuiseRainer_26_f.jpg,10645_LuiseRainer_27_f.jpg,10666_LuiseRainer_28_f.jpg,10671_LuiseRainer_74_f.jpg,10674_LuiseRainer_27_f.jpg,10686_LuiseRainer_46_f.jpg,10752_OrnellaMuti_15_f.jpg,10757_OrnellaMuti_21_f.jpg,10762_OrnellaMuti_26_f.jpg,10785_OrnellaMuti_51_f.jpg,10789_OrnellaMuti_55_f.jpg,10791_OrnellaMuti_57_f.jpg,11665_MireilleDarc_34_f.jpg,11669_MireilleDarc_38_f.jpg,11678_MireilleDarc_51_f.jpg,11679_MireilleDarc_54_f.jpg,11683_MireilleDarc_58_f.jpg,11847_BarbaraBouchet_25_f.jpg,11870_BarbaraBouchet_61_f.jpg,11876_BarbaraBouchet_68_f.jpg,11959_AngelaLansbury_35_f.jpg,11964_AngelaLansbury_46_f.jpg,11984_AngelaLansbury_80_f.jpg,11989_AngelaLansbury_87_f.jpg,12024_DebbieReynolds_24_f.jpg,12045_DebbieReynolds_69_f.jpg,12055_DebbieReynolds_78_f.jpg,12121_EvaMarieSaint_82_f.jpg,121_MickJagger_18_m.jpg,12329_MyrnaLoy_51_f.jpg,12330_MyrnaLoy_75_f.jpg,12337_MyrnaLoy_20_f.jpg,12364_MyrnaLoy_67_f.jpg,12376_MyrnaLoy_33_f.jpg,12607_FrancesDee_43_f.jpg,12612_FrancesDee_83_f.jpg,12613_FrancesDee_89_f.jpg,13032_GeraldineChaplin_38_f.jpg,13041_GeraldineChaplin_52_f.jpg,13042_GeraldineChaplin_53_f.jpg,13052_GeraldineChaplin_66_f.jpg,13436_DanielleDarrieux_64_f.jpg,13437_DanielleDarrieux_65_f.jpg,13522_HelenHayes_31_f.jpg,14520_AudreyHepburn_62_f.jpg,14530_AudreyHepburn_24_f.jpg,14534_AudreyHepburn_25_f.jpg,14537_AudreyHepburn_32_f.jpg,14551_AudreyHepburn_36_f.jpg,15001_AnnMiller_15_f.jpg,15003_AnnMiller_17_f.jpg,15007_AnnMiller_21_f.jpg,15022_AnnMiller_42_f.jpg,15032_AnnMiller_60_f.jpg,15276_DyanCannon_67_f.jpg,15279_DyanCannon_70_f.jpg,15289_DyanCannon_32_f.jpg,15369_JanePowell_14_f.jpg,15414_JanePowell_77_f.jpg,15418_JanePowell_81_f.jpg,15468_JeanetteMacDonald_32_f.jpg,15484_JeanetteMacDonald_44_f.jpg,15576_KateOMara_20_f.jpg,15577_KateOMara_21_f.jpg,15585_KateOMara_29_f.jpg,15592_KateOMara_36_f.jpg,15599_KateOMara_43_f.jpg,15606_KateOMara_50_f.jpg,15608_KateOMara_52_f.jpg,1663_BobDylan_33_m.jpg,1686_BobDylan_72_m.jpg,1831_TomJones_23_m.jpg,1837_TomJones_28_m.jpg,1852_TomJones_59_m.jpg,1857_TomJones_64_m.jpg,1859_TomJones_66_m.jpg,1908_EdwardFox_34_m.jpg,1924_EdwardFox_53_m.jpg,1930_EdwardFox_63_m.jpg,1939_EdwardFox_76_m.jpg,1981_JamesCaan_27_m.jpg,1988_JamesCaan_32_m.jpg,2008_JamesCaan_59_m.jpg,2073_JonVoight_60_m.jpg,2076_JonVoight_62_m.jpg,2077_JonVoight_64_m.jpg,2088_JonVoight_74_m.jpg,2097_MelBrooks_40_m.jpg,2105_MelBrooks_52_m.jpg,2121_MelBrooks_77_m.jpg,2124_MelBrooks_80_m.jpg,2709_KevinBacon_27_m.jpg,2720_KevinBacon_37_m.jpg,2732_KevinBacon_48_m.jpg,2737_KevinBacon_52_m.jpg,2785_MickJagger_47_m.jpg,2792_MickJagger_63_m.jpg,2793_MickJagger_64_m.jpg,2794_MickJagger_66_m.jpg,3556_MichaelYork_13_m.jpg,3579_MichaelYork_50_m.jpg,3581_MichaelYork_52_m.jpg,3589_MichaelYork_61_m.jpg,3591_MichaelYork_63_m.jpg,3593_MichaelYork_65_m.jpg,3596_MichaelYork_70_m.jpg,4131_GenaRowlands_35_m.jpg,4138_GenaRowlands_48_m.jpg,4159_GenaRowlands_77_m.jpg,4885_RomanPolanski_33_m.jpg,4918_RomanPolanski_73_m.jpg,4921_RomanPolanski_76_m.jpg,4993_WarrenBeatty_23_m.jpg,5009_WarrenBeatty_57_m.jpg,5023_WarrenBeatty_75_m.jpg,5028_WarrenBeatty_42_m.jpg,5067_AnthonyHopkins_32_m.jpg,5079_AnthonyHopkins_54_m.jpg,5096_AnthonyHopkins_72_m.jpg,5109_AnthonyHopkins_76_m.jpg,5621_PeterFalk_74_m.jpg,5630_PeterFalk_83_m.jpg,5849_HerbertLom_40_m.jpg,5864_HerbertLom_61_m.jpg,5876_HerbertLom_81_m.jpg,5881_HerbertLom_93_m.jpg,6230_DirkBogarde_29_m.jpg,6231_DirkBogarde_31_m.jpg,6245_DirkBogarde_42_m.jpg,6246_DirkBogarde_43_m.jpg,6255_DirkBogarde_56_m.jpg,6262_DirkBogarde_67_m.jpg,6472_JohnnyCash_10_m.jpg,6485_JohnnyCash_40_m.jpg,6493_JohnnyCash_69_m.jpg,6494_JohnnyCash_29_m.jpg,6497_JohnnyCash_35_m.jpg,6676_PeterGraves_34_m.jpg,6681_PeterGraves_41_m.jpg,6682_PeterGraves_43_m.jpg,6698_PeterGraves_82_m.jpg,6700_PeterGraves_46_m.jpg,6703_PeterGraves_54_m.jpg,6806_RoyScheider_56_m.jpg,6992_ChristopherWalken_29_m.jpg,7012_ChristopherWalken_50_m.jpg,7016_ChristopherWalken_56_m.jpg,7098_GladysCooper_15_m.jpg,7121_GladysCooper_74_m.jpg,7401_MickeyRooney_8_m.jpg,7402_MickeyRooney_10_m.jpg,7410_MickeyRooney_23_m.jpg,7416_MickeyRooney_33_m.jpg,7436_MickeyRooney_77_m.jpg,7437_MickeyRooney_78_m.jpg,8305_RichardCrenna_18_m.jpg,8308_RichardCrenna_28_m.jpg,8338_RichardCrenna_64_m.jpg,85_PaulAnka_65_m.jpg,8825_ArnoldSchwarzenegger_32_m.jpg,8833_ArnoldSchwarzenegger_41_m.jpg,8843_ArnoldSchwarzenegger_54_m.jpg,8852_ArnoldSchwarzenegger_61_m.jpg,88_PaulAnka_67_m.jpg,8948_FredMacMurray_28_m.jpg,8950_FredMacMurray_31_m.jpg,8964_FredMacMurray_51_m.jpg,8978_FredMacMurray_74_m.jpg,9043_JeanClaudeVanDamme_28_m.jpg,9062_JeanClaudeVanDamme_44_m.jpg,9066_JeanClaudeVanDamme_51_m.jpg,9068_JeanClaudeVanDamme_52_m.jpg,9072_JeanClaudeVanDamme_43_m.jpg,9079_JeanClaudeVanDamme_53_m.jpg,90_PaulAnka_70_m.jpg,9701_DorisDay_48_f.jpg,9707_DorisDay_38_f.jpg,9715_DorisDay_29_f.jpg,9722_DorisDay_36_f.jpg,9729_DorisDay_46_f.jpg,9737_DorisDay_65_f.jpg,9740_DorisDay_68_f.jpg,9753_TomJones_24_f.jpg,9764_TomJones_38_f.jpg,9782_TomJones_68_f.jpg,9783_TomJones_69_f.jpg,99_PaulAnka_46_m.jpg
0,-1,0.108997054,0.129150407,0.125531061,0.121482757,0.114979673,0.12169029,0.111506826,0.095853465,0.124183396,0.117161925,0.110066113,0.103703715,0.119689216,0.085794014,0.120883302,0.097157732,0.094849995,0.104766873,0.111859379,0.109195984,0.109686029,0.098493551,0.125477185,0.126801887,0.088297232,0.112790266,0.121099495,0.116169294,0.128068813,0.123679251,0.128629409,0.124676245,0.10520112,0.09526919,0.13109884,0.103477924,0.105457445,0.113086173,0.115162832,0.120127877,0.120271134,0.105746429,0.101916906,0.092147984,0.136885688,0.111048897,0.087076151,0.116855056,0.117560874,0.107268051,0.128752937,0.125936752,0.137862121,0.116664601,0.136248599,0.108181636,0.120997538,0.118079619,0.12512685,0.091766578,0.132560075,0.121835854,0.104864767,0.1113159,0.128029222,0.11509608,0.118100703,0.120874315,0.117480829,0.109063481,0.11125755,0.098325991,0.116079621,0.11968839,0.100477481,0.091045163,0.131004681,0.108022415,0.15005529,0.116618377,0.127331892,0.109146664,0.128171414,0.140964988,0.13043735,0.123817985,0.11892405,0.114705285,0.118689692,0.116863439,0.110068605,0.121617367,0.129172983,0.134157231,0.101552682,0.120323269,0.106554359,0.112753625,0.108701224,0.111873948,0.138227244,0.110219098,0.115339754,0.10268757,0.128620827,0.110899623,0.126557708,0.11674578,0.059057514,0.118594225,0.125206904,0.118333951,0.124402378,0.123988906,0.108328285,0.127498282,0.117421516,0.113545305,0.118182859,0.123916339,0.129496901,0.092435192,0.119504134,0.110200971,0.086667831,0.108586588,0.11062259,0.108554907,0.132104069,0.121490124,0.119982053,0.102811793,0.09671799,0.122069487,0.117342542,0.12997107,0.127483019,0.127440833,0.086387991,0.107862583,0.123714642,0.128023091,0.099036855,0.125603048,0.103829464,0.117893785,0.124507172,0.102461343,0.11180568,0.100865894,0.121095141,0.118775719,0.126249511,0.122875548,0.118166652,0.141540877,0.126946427,0.117833584,0.115959735,0.116785507,0.124905771,0.128119491,0.10849263,0.116165347,0.106915716,0.116361308,0.123668788,0.124603795,0.094698958,0.105831952,0.075521584,0.088575049,0.125033671,0.080978511,0.128725593,0.111747649,0.124367603,0.113959192,0.122024765,0.114335201,0.099708486,0.11287423,0.104804807,0.11759245,0.10934389,0.089065597,0.107503408,0.117244587
1,-0.9,0.107737181,0.129912589,0.121873428,0.12981349,0.118763085,0.130559865,0.117565281,0.105293819,0.135285355,0.111416801,0.113865704,0.10473902,0.107828513,0.090547696,0.131266976,0.102412785,0.098057556,0.110019376,0.123471922,0.124895182,0.115750083,0.104543607,0.123472047,0.131664544,0.095606167,0.113785716,0.128557125,0.110845592,0.113538899,0.124947265,0.123238911,0.123480638,0.114323226,0.098345068,0.12393434,0.093784761,0.104698698,0.1359394,0.123831946,0.109604276,0.129813002,0.114461595,0.098976968,0.096685973,0.133348125,0.114305503,0.094967304,0.104327052,0.113119423,0.116384774,0.129426375,0.127452896,0.126092199,0.11879318,0.126196533,0.102593272,0.116638236,0.116567415,0.132470278,0.10302389,0.134022347,0.12380979,0.105725411,0.118400022,0.128167502,0.123415911,0.110155015,0.104204541,0.105804251,0.114850067,0.117741001,0.084820759,0.106103488,0.123810801,0.097679236,0.097483881,0.119980113,0.109986956,0.133470191,0.106106389,0.121797327,0.096510966,0.135704062,0.129926336,0.13647087,0.12443868,0.114685658,0.12201316,0.123112616,0.112727122,0.101506962,0.123145895,0.117485127,0.132817753,0.101744095,0.124639861,0.109755261,0.11749761,0.128303032,0.12018247,0.133496207,0.115532833,0.116173216,0.102209841,0.12111718,0.106499363,0.12937429,0.103881624,0.055810758,0.114652718,0.130776875,0.108977805,0.110149767,0.120898603,0.113950241,0.132041395,0.120301051,0.128164657,0.120631394,0.126280707,0.129897531,0.096624196,0.119080084,0.107803148,0.094432537,0.108568431,0.117149157,0.120081634,0.134694304,0.122946663,0.127395669,0.100674525,0.098964296,0.133964069,0.117516244,0.130876069,0.12314689,0.121665818,0.090460302,0.102632064,0.113784673,0.121684537,0.094753201,0.120748146,0.098492471,0.105053732,0.124594785,0.100543147,0.108352313,0.10662214,0.127327492,0.120363485,0.117828621,0.122552891,0.119787792,0.140718295,0.137614479,0.122620668,0.121997377,0.120129007,0.12522015,0.130693012,0.107863419,0.124976811,0.11689652,0.111226557,0.116991742,0.124359768,0.109349268,0.104236825,0.069988157,0.095130279,0.127121078,0.077827693,0.12766015,0.114865946,0.11963436,0.125968886,0.124075688,0.108933344,0.099808272,0.119115893,0.106188824,0.112268811,0.107161444,0.095686591,0.105679485,0.118800092
2,-0.8,0.106869742,0.129289454,0.131986015,0.129509809,0.115699732,0.13069913,0.117178514,0.106903664,0.136381077,0.123191635,0.122923417,0.122812014,0.108099883,0.085427201,0.118854435,0.103797011,0.099252854,0.123797475,0.118244356,0.120331533,0.114061178,0.100662573,0.131502637,0.109822926,0.104765097,0.114047654,0.123319138,0.113982266,0.114289392,0.120121666,0.121621199,0.11971777,0.119836399,0.091947648,0.120653806,0.101608334,0.105329941,0.106933423,0.133360172,0.10714622,0.131609944,0.110816266,0.100181391,0.091946673,0.138692393,0.116200039,0.102193836,0.113021951,0.124805914,0.113302417,0.130222984,0.132265945,0.121628408,0.127100684,0.124326421,0.102611788,0.112551929,0.11576248,0.12958095,0.093824326,0.125035179,0.12623009,0.114093413,0.122011965,0.120001117,0.119694715,0.12279719,0.103369206,0.116420125,0.120126181,0.108022239,0.106801152,0.116903637,0.119119589,0.104868708,0.110787383,0.138185311,0.108870553,0.105151291,0.115589954,0.126936909,0.089502183,0.129962286,0.133878652,0.133585714,0.126374195,0.108078444,0.124803104,0.13772727,0.11976011,0.106297196,0.115746408,0.114537879,0.124611008,0.091594693,0.116318538,0.10764564,0.117747453,0.122196046,0.108346753,0.131875069,0.12390614,0.122475537,0.109050331,0.126634059,0.097449692,0.120879083,0.111675447,0.06571813,0.111581638,0.124956875,0.119775821,0.117490129,0.117597723,0.119362533,0.122485353,0.134152859,0.120636458,0.117098641,0.127621195,0.131951924,0.09713021,0.120702833,0.109952027,0.086013392,0.119339727,0.121111469,0.117484033,0.128685857,0.125976393,0.133385273,0.098986085,0.102515647,0.121322611,0.124182831,0.126563152,0.133550098,0.124203838,0.087624884,0.113121304,0.112953068,0.133652631,0.089152225,0.128443511,0.113606636,0.120740447,0.123907043,0.111651864,0.10566029,0.104350785,0.130639884,0.139003978,0.11777977,0.11475093,0.114728437,0.140790666,0.132132933,0.127228672,0.131469326,0.119499017,0.122596787,0.135051588,0.109734546,0.12861017,0.123723648,0.111950112,0.125665201,0.128439235,0.122469632,0.101089865,0.070075504,0.090128118,0.123918302,0.084876121,0.118934631,0.122498395,0.116960772,0.113760149,0.128131485,0.115330066,0.103706663,0.121770915,0.109042378,0.113280805,0.110418715,0.098403177,0.1065167,0.115778506
3,-0.7,0.109227911,0.127793458,0.140506427,0.126153286,0.117174733,0.126098726,0.113930646,0.10964386,0.130597539,0.106840485,0.113697433,0.108777772,0.111922935,0.089254438,0.132582737,0.10510402,0.094861985,0.11731433,0.114588879,0.112776001,0.122163265,0.105943464,0.127857421,0.121934073,0.103476932,0.114249406,0.129624175,0.108739639,0.09479345,0.120748296,0.121096802,0.134144541,0.116361041,0.107771522,0.118531961,0.10764423,0.111643026,0.099753856,0.120165602,0.119004602,0.124394857,0.114163845,0.10193526,0.09097103,0.128469457,0.115669891,0.114928523,0.123432548,0.126006894,0.10615911,0.125518253,0.11756011,0.119396258,0.117264046,0.11920457,0.100247889,0.119453638,0.13457818,0.133322912,0.111148409,0.127686859,0.132192335,0.107002303,0.10900597,0.125161371,0.12182789,0.122476272,0.115458344,0.124879371,0.110767663,0.10508936,0.110651516,0.113102258,0.130762902,0.097952896,0.097972984,0.127216966,0.109624229,0.108747539,0.122183722,0.119005073,0.092069815,0.13240889,0.127238167,0.138522213,0.117842478,0.129324497,0.121082137,0.128086643,0.119645745,0.113197116,0.129579104,0.134577577,0.130585289,0.092097611,0.126653718,0.116165703,0.109930641,0.128472776,0.111291175,0.128883111,0.12698698,0.11618067,0.097146656,0.121788126,0.092531816,0.128760941,0.116792517,0.069970616,0.109844938,0.124261893,0.11235136,0.117976016,0.127871619,0.108020831,0.117780326,0.123565728,0.115435419,0.127350322,0.115351708,0.136242824,0.119637392,0.103073525,0.113880373,0.087479361,0.108737809,0.111444083,0.117877134,0.137186638,0.12371902,0.134272359,0.107079192,0.108969374,0.122180797,0.126468166,0.13583781,0.13337094,0.121118244,0.102602563,0.108319352,0.114259212,0.123705214,0.093093351,0.130639462,0.106835082,0.116956898,0.120542908,0.104975135,0.117439301,0.118318826,0.121150032,0.127272135,0.12835993,0.12920637,0.129140509,0.136150059,0.136091788,0.126079382,0.116707612,0.133346713,0.130611684,0.141040599,0.110099011,0.14190028,0.1140489,0.119776752,0.132115522,0.121258893,0.116591947,0.110964742,0.067574769,0.100752046,0.128739703,0.066994678,0.113280966,0.115956218,0.108242127,0.126522669,0.120101519,0.117117644,0.100752662,0.121956383,0.105776075,0.121733731,0.113063584,0.095810506,0.112788671,0.13127052
4,-0.6,0.118975719,0.130389884,0.122434751,0.123790883,0.117017338,0.130680537,0.116786404,0.107545403,0.130803241,0.128184703,0.116477805,0.112175789,0.105239122,0.093152832,0.120817975,0.096557333,0.101372395,0.110329479,0.127106861,0.117000165,0.124191286,0.099682301,0.131406966,0.116546429,0.09603848,0.115211418,0.12977531,0.104969871,0.115989117,0.134334404,0.118675052,0.130898263,0.116718569,0.118710141,0.125469333,0.11124839,0.107411604,0.094230694,0.115302133,0.137874404,0.120133245,0.115990732,0.105487728,0.086311433,0.133502523,0.116968599,0.11946411,0.122223137,0.128572702,0.102807548,0.125947569,0.124128322,0.132374448,0.118498818,0.125069017,0.109508768,0.13248783,0.115534092,0.130780963,0.115574323,0.126974158,0.12723993,0.111187075,0.122072828,0.124786286,0.132659027,0.121466077,0.127613127,0.124904814,0.126308495,0.112481429,0.107969745,0.120328252,0.126236856,0.105326953,0.090951503,0.119622279,0.115168091,0.105549543,0.116786704,0.127667502,0.101927308,0.126856071,0.135706072,0.133475206,0.121933348,0.119342248,0.105938665,0.127252987,0.110416824,0.10753339,0.121711576,0.124244539,0.113182232,0.096101407,0.128866639,0.104860961,0.113762908,0.116357378,0.118760665,0.125365043,0.128995194,0.113877558,0.089445259,0.13020718,0.078322141,0.125981882,0.119390283,0.065523036,0.113973651,0.118891473,0.126704842,0.12237248,0.118827125,0.126424188,0.121999135,0.119782612,0.127475611,0.11793335,0.129339817,0.141917667,0.115159369,0.099178766,0.110200411,0.085076227,0.12476031,0.119963016,0.121197761,0.141291154,0.136253907,0.1275849,0.097956043,0.100298337,0.123855537,0.117310053,0.127144535,0.127311771,0.120117449,0.092790029,0.114435656,0.111392881,0.137859024,0.103023218,0.120423587,0.104721736,0.115865272,0.114092593,0.110164989,0.101263779,0.106074134,0.142519863,0.128914807,0.117731456,0.118116011,0.125267288,0.128304915,0.129520541,0.120036916,0.117969526,0.137208706,0.123739107,0.141985565,0.111012354,0.128015299,0.123484076,0.103534198,0.125098375,0.12838732,0.112495146,0.100244749,0.073680828,0.089555133,0.119873336,0.066099584,0.110597952,0.117091037,0.119779968,0.117503982,0.125798183,0.10527844,0.100972442,0.124638412,0.099037228,0.119034626,0.102583015,0.096986974,0.114283242,0.128582772
5,-0.5,0.115341664,0.120304285,0.135100006,0.130127915,0.126573773,0.130525168,0.127614899,0.109224728,0.132158343,0.122077432,0.11362383,0.116603386,0.105676308,0.095543199,0.132053932,0.098459065,0.096216589,0.123689803,0.124142986,0.121219918,0.115413354,0.117609235,0.123498726,0.110816131,0.103662208,0.119424758,0.128839321,0.107667548,0.111855381,0.12644409,0.125889417,0.122403158,0.118122573,0.110672236,0.123495559,0.104168069,0.100042068,0.102212214,0.118648235,0.129026335,0.120739093,0.105335027,0.103426384,0.102865129,0.128540694,0.112233814,0.129007234,0.128490902,0.126144232,0.099413728,0.121064103,0.125838274,0.113406406,0.123046341,0.142903362,0.098731733,0.116894502,0.117033221,0.126552756,0.110236826,0.13357374,0.135466462,0.115137945,0.113182108,0.112248395,0.120488501,0.120988563,0.125076131,0.131005496,0.115750429,0.114115325,0.102321836,0.119460918,0.126816739,0.123555837,0.097576118,0.112092951,0.096385299,0.121111836,0.123034672,0.134578686,0.084454387,0.128890342,0.136935409,0.131924663,0.130186965,0.107980131,0.112637474,0.137574015,0.110119487,0.102515359,0.116466035,0.127600858,0.117532241,0.082475081,0.135630866,0.118059517,0.110813287,0.123652063,0.109458242,0.138448414,0.139778318,0.111629009,0.099649808,0.125956645,0.085061057,0.127641619,0.124500817,0.067664025,0.097897163,0.124001911,0.124473975,0.119162003,0.122368025,0.119505874,0.112154841,0.121351731,0.135527927,0.130122252,0.121540178,0.1366847,0.121321919,0.100947801,0.111779576,0.088485333,0.110523699,0.135466341,0.118837124,0.139160225,0.129115265,0.137284597,0.087057799,0.12007239,0.105862075,0.106668053,0.121840901,0.142200393,0.12807845,0.107661148,0.110866331,0.121036523,0.13016442,0.096559918,0.132634959,0.103695596,0.109166522,0.122920382,0.117313115,0.113887144,0.118026404,0.141522716,0.131052143,0.126982288,0.122562072,0.122722555,0.135211512,0.128195003,0.129080535,0.117225809,0.1293249,0.130781739,0.144357226,0.117599407,0.136023501,0.103302399,0.113777493,0.138033988,0.128662592,0.107093387,0.104670601,0.069988938,0.079282324,0.11696556,0.067462216,0.124726294,0.121283216,0.11809867,0.130703653,0.13196073,0.11330374,0.107061786,0.122479303,0.10356714,0.120863796,0.113170596,0.107045989,0.10768844,0.122293176
6,-0.4,0.122187269,0.131060535,0.126603418,0.13307001,0.122635819,0.130802172,0.109198186,0.10953019,0.135499548,0.123133121,0.119192957,0.12998625,0.110391079,0.100641092,0.144738364,0.102182823,0.094827132,0.118385385,0.120195367,0.123229692,0.099130253,0.105567544,0.129828733,0.125013761,0.106842348,0.114879996,0.132128024,0.115311327,0.131086484,0.12282593,0.127145678,0.129074996,0.124597135,0.098457002,0.124861734,0.106771071,0.113066468,0.090837081,0.124094121,0.132002998,0.115253464,0.106238066,0.104907697,0.105281318,0.126117261,0.120613964,0.115852625,0.130669293,0.120592361,0.109921013,0.126316423,0.118171776,0.123208324,0.122620173,0.127236672,0.10269357,0.122916741,0.123012308,0.124961873,0.111639737,0.113347914,0.134831678,0.118946979,0.108669097,0.126226896,0.12257604,0.12706586,0.101301536,0.12958192,0.121293382,0.112585954,0.116235699,0.112281098,0.126211565,0.13217215,0.126186628,0.101510254,0.110634697,0.114157791,0.112602868,0.125514216,0.095650621,0.124274306,0.131998242,0.144227765,0.121575823,0.116767662,0.11245714,0.134235524,0.11498367,0.100080403,0.118904257,0.125746396,0.123029691,0.083338349,0.130296449,0.109152792,0.116067846,0.130374881,0.114923125,0.126747515,0.124979016,0.109373079,0.095796824,0.119132602,0.092492368,0.130768645,0.12703572,0.07575853,0.10443296,0.124643378,0.110965748,0.122437786,0.114151434,0.125461629,0.106167671,0.121110246,0.134948365,0.101416907,0.112393022,0.143607953,0.123331512,0.107521903,0.116498403,0.10012983,0.103707517,0.123109193,0.129429253,0.130093083,0.146347211,0.133672272,0.09990235,0.12157582,0.114693602,0.126112813,0.125473535,0.139180386,0.131432652,0.106093281,0.12044329,0.119600493,0.132465421,0.102306316,0.128178517,0.113347481,0.115360232,0.122550008,0.109253325,0.112923829,0.107769966,0.127224766,0.129034933,0.126284591,0.126270226,0.130158318,0.112466373,0.126330888,0.126040443,0.105020795,0.128418335,0.129052991,0.130614544,0.127789388,0.133048539,0.098307895,0.104283101,0.136023359,0.144540291,0.079762663,0.105802602,0.084079974,0.089011808,0.109961767,0.068752208,0.126276919,0.123033789,0.121496035,0.136102022,0.130959834,0.113110141,0.093472907,0.122894382,0.109551862,0.120606655,0.125446392,0.109367417,0.106398464,0.110498872
7,-0.3,0.126217479,0.136920443,0.120765565,0.139286289,0.132565338,0.118913402,0.118048021,0.09906869,0.125798014,0.133674989,0.12811386,0.127286995,0.112032679,0.101218228,0.126206286,0.091613857,0.086861012,0.1299335,0.105348609,0.115887769,0.108028008,0.115815353,0.134248693,0.111637118,0.108155496,0.121260137,0.128620524,0.104992225,0.10527224,0.131822865,0.134766565,0.125166027,0.130368873,0.088010465,0.123844605,0.120697262,0.112413743,0.0840877,0.121094755,0.135811699,0.119528869,0.11070346,0.110502403,0.109175435,0.126457762,0.116349107,0.122548225,0.1222971,0.108466697,0.114118103,0.138792855,0.119690968,0.128967786,0.117317482,0.134020367,0.097063681,0.117144813,0.125800362,0.136205586,0.131691901,0.119444125,0.132730752,0.123847915,0.104235052,0.13164814,0.128181595,0.124391385,0.114423777,0.124284913,0.109748927,0.118864402,0.117492421,0.11976806,0.126898671,0.12183996,0.124132529,0.114076204,0.11612086,0.127044202,0.111868076,0.137585613,0.105929712,0.130071143,0.125694822,0.135727785,0.135778893,0.128534393,0.120597618,0.128162782,0.099841424,0.097602357,0.109804148,0.125227674,0.135130341,0.096381778,0.127394111,0.10878047,0.102871479,0.129930057,0.111288867,0.132235784,0.127867959,0.094622107,0.099133203,0.117827255,0.100227373,0.125232132,0.122946855,0.09560137,0.11151066,0.139813961,0.113242444,0.120109345,0.129981734,0.126135046,0.117224532,0.127904848,0.137349162,0.102513734,0.111108233,0.131754581,0.109824408,0.112699614,0.124562514,0.104194392,0.118523167,0.123853119,0.137438441,0.136471195,0.142268699,0.148074942,0.093078997,0.096517111,0.115843429,0.132918529,0.130906663,0.132429067,0.124961271,0.112879422,0.122113278,0.105644009,0.128692168,0.089897866,0.134413207,0.114792544,0.097696635,0.124079906,0.120002355,0.117812596,0.106503856,0.135367286,0.129887458,0.13259148,0.128044611,0.139336454,0.117106324,0.116345463,0.131500544,0.101845991,0.134308194,0.120921888,0.13212519,0.113080314,0.134600449,0.103623072,0.122074812,0.141356634,0.12968338,0.100080102,0.112386982,0.071816121,0.100661966,0.135080189,0.069125532,0.135790316,0.131178439,0.127661338,0.130668072,0.124144923,0.112293934,0.101016125,0.126284659,0.09765221,0.122077757,0.123929409,0.109661792,0.124976187,0.108432752
